facility_id,evuc_identifier,specialization_id,specialization_slug,specialization_name,is_primary
99f4fd6f-85fc-5784-8ab7-9cf139956604,66-55726798-A0001,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
43420c46-60e1-57c6-9f4d-dc3539f5491b,66-31908969-A0053,0e973470-8aab-58e2-921a-72a701ae8a4c,klinicka-imunologia-a-alergologia,klinická imunológia a alergológia,true
43420c46-60e1-57c6-9f4d-dc3539f5491b,66-31908969-A0053,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
43420c46-60e1-57c6-9f4d-dc3539f5491b,66-31908969-A0053,673ee890-5d10-5878-ae12-493306a05293,mudr-jana-tkacikova-lekar,MUDr. Jana Tkáčiková (lekár),false
43420c46-60e1-57c6-9f4d-dc3539f5491b,66-31908969-A0053,c90bc518-94e7-5c6e-a346-afcbed9ac94c,bc-petra-kobelova-sestra,Bc. Petra Kobelová (sestra),false
c93e4e14-d59f-585c-a036-a5cb07dccdaa,66-55343091-A0001,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
94b38d57-f2bd-532a-95fc-bc7816b88a8a,66-54790930-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
8398590a-c48e-5f96-be0c-409fd755535e,66-54703883-A0001,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
05214e55-b3a1-539b-9fab-f15314a1e75a,66-36848760-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
67f9cac5-0c3a-59fb-b83f-49f1fe8b5ed9,66-48243744-A0002,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
d5aaccd2-b7a3-54ed-92a2-4ae917816df2,51-50191471-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
fffebf8d-78bb-5a7d-90eb-501ecba7cba0,51-50191471-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
5c16dfd0-e42e-5533-8f93-e9c03719d81c,66-54195152-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
5c16dfd0-e42e-5533-8f93-e9c03719d81c,66-54195152-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
5c16dfd0-e42e-5533-8f93-e9c03719d81c,66-54195152-A0001,e2aac48b-4dcc-5108-8ad5-2510ba5e73a8,mddr-kristina-kovacikova-zubny-lekar,MDDr. Kristína Kováčiková (zubný lekár),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,8110db04-cb5e-5d31-83ed-5de9694cfe5f,mudr-kosik-miroslav-lekar,MUDr.Košík Miroslav (lekár),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,19971b07-de06-544d-9ed6-50bdc3b94959,mudr-kulaviak-richard-mph-lekar,"MUDr.Kulaviak Richard, MPH (lekár)",false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,ee9101d2-cd27-5786-958c-b6ff6dc98ffd,mudr-muchova-julia-silvia-lekar,MUDr.Muchová Júlia Silvia (lekár),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,dec2684d-c7a8-5199-a415-e06bc8cbb6f3,mudr-balcercik-milos-lekar,MUDr.Balcerčík Miloš (lekár),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,2282aabf-1008-577f-ac91-dd1183f65ca8,phdr-kosikova-katarina-sestra,PhDr.Košíková Katarína (sestra),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,5e8cc2a8-1bad-5478-85ec-0ce287e3bd9e,bc-caban-matus-radiologicky-technik,Bc.Caban Matúš (rádiologický technik),false
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,66-54237025-A0001,84053c76-1d64-5a4b-a57f-bd9a8df3e4f0,bc-lasutova-michaela-radiologicky-technik,Bc.Lašutová Michaela (rádiologický technik),false
015baa77-4b44-563a-828e-79ee8c9e9ec2,66-52293882-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
2d9a26de-32e2-5066-9435-95df1f476055,66-52293882-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
735484bd-8991-58eb-8d1c-6d39375dac0c,66-52293882-A0003,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,cff008b9-4438-540a-88b9-ff752ded3393,mudr-roman-gal-lekar,MUDr. Roman Gál (lekár),false
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,e8d1f90d-48fa-5b18-91af-c0c533fea6bd,mgr-bianka-skalosova-sestra,Mgr. Bianka Skalošová (sestra),false
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,1435654a-19da-551f-82f2-a1e8f7d2a23f,michaela-vozarova-prakticka-sestra-asistent,Michaela Vozárová (praktická sestra – asistent),false
b8d4a127-671d-5602-8384-3a3629ecec7f,66-53508432-A0001,488234bd-162c-5dcb-bdeb-c948c6df647c,mudr-purgatova-kristina-student-vseobecneho-lekarstva,MUDr. Purgátová Kristína (študent všeobecného lekárstva),false
1568eac6-a3ca-52ca-bcaf-ed64dd5fa7a7,72-31908969-A0328,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
018a4ec2-68b2-55db-950b-2d9cff15af43,66-31908969-A0052,91ca6951-d4bc-5353-923e-992337854155,cievna-chirurgia,cievna chirurgia,true
018a4ec2-68b2-55db-950b-2d9cff15af43,66-31908969-A0052,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
018a4ec2-68b2-55db-950b-2d9cff15af43,66-31908969-A0052,f47be4ca-d3cc-5c59-8873-9e084dfae583,mudr-radoslav-kminiak,MUDr. Radoslav Kminiak,false
d2c0ca57-dc7a-543e-b1a3-06e60e8d8783,72-31908969-A0216,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
5dd336be-8420-566a-8fee-3d2ab7d9cbd5,66-36744859-A0002,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
5dd336be-8420-566a-8fee-3d2ab7d9cbd5,66-36744859-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
5dd336be-8420-566a-8fee-3d2ab7d9cbd5,66-36744859-A0002,6befe0b8-442e-5950-8ac6-0950816cb23d,mudr-erik-richter-lekar,MUDr. Erik Richter (lekár),false
5dd336be-8420-566a-8fee-3d2ab7d9cbd5,66-36744859-A0002,f6efc7ba-96a2-56a8-9f48-d588cf026e1b,marta-turnova-sestra,Marta Turňová (sestra),false
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,51-36618284-A0005,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,51-36618284-A0005,7a6191b2-766d-500b-a155-930e39d5893f,ultrazvuk-v-gynekologii-a-porodnictve,ultrazvuk v gynekológii a pôrodníctve,false
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,51-36618284-A0005,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,51-36618284-A0005,441abeee-6bc3-56b7-949a-fb181872771c,mudr-miroslav-sestina-lekar,MUDr. Miroslav Šestina (lekár),false
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,51-36618284-A0005,fce1f7d1-b186-5ae6-932a-f8dea93bf37f,katarina-veverkova-porodna-asistentka,Katarína Veverková (pôrodná asistentka),false
7d677df1-e64f-51ae-8610-ec869f1f88ee,51-36618284-A0006,b322aa50-f135-5212-a8cc-10a9e0871a58,pediatricka-gynekologia,pediatrická gynekológia,true
7d677df1-e64f-51ae-8610-ec869f1f88ee,51-36618284-A0006,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
7d677df1-e64f-51ae-8610-ec869f1f88ee,51-36618284-A0006,441abeee-6bc3-56b7-949a-fb181872771c,mudr-miroslav-sestina-lekar,MUDr. Miroslav Šestina (lekár),false
7d677df1-e64f-51ae-8610-ec869f1f88ee,51-36618284-A0006,fce1f7d1-b186-5ae6-932a-f8dea93bf37f,katarina-veverkova-porodna-asistentka,Katarína Veverková (pôrodná asistentka),false
79f1335c-f1ec-50d9-a0fa-a679fe30b10e,72-31908969-A0095,ea06f5ee-58ae-57e5-b4a1-39a656dbde8f,rychla-zdravotna-pomoc-s,rýchla zdravotná pomoc „S“,true
6606e27e-770d-5159-b804-9a014c967d15,72-31908969-A0042,1e09c497-70dc-585b-aa38-4552bcd41c9a,rychla-lekarska-pomoc,rýchla lekárska pomoc,true
c3832db6-ffc2-52b5-a3a3-c46d82719e4d,66-31929486-A0003,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
497a2db3-d71d-5a87-9705-82952fdeb4ea,66-31908969-A0051,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
497a2db3-d71d-5a87-9705-82952fdeb4ea,66-31908969-A0051,6bdc8a9a-a6cd-5976-ae67-e003f089e8fa,psychoterapia,psychoterapia,false
497a2db3-d71d-5a87-9705-82952fdeb4ea,66-31908969-A0051,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
497a2db3-d71d-5a87-9705-82952fdeb4ea,66-31908969-A0051,7850865f-5cc8-55ea-acae-43eb62f99372,mudr-pavel-chovanec-lekar,MUDr. Pavel Chovanec (lekár),false
497a2db3-d71d-5a87-9705-82952fdeb4ea,66-31908969-A0051,06ff959c-4a12-55e7-b496-0d2cb5b01f8f,veronika-nemcokova-sestra,Veronika Nemčoková (sestra),false
fdc47ded-b945-5735-af12-0569b3de74f5,66-50191471-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
dba3532e-bce6-5b05-a7b1-eda87c3bfe32,66-51647877-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
dba3532e-bce6-5b05-a7b1-eda87c3bfe32,66-51647877-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
dba3532e-bce6-5b05-a7b1-eda87c3bfe32,66-51647877-A0001,ee387625-beea-5aae-a5f3-b1eef844bab7,mudr-andrea-sramkova-kvietkova-zubny-lekar,MUDr. Andrea Šrámková Kvietková (zubný lekár),false
3baa6189-518d-5920-8e74-62f7ecc56e58,66-46857044-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
3baa6189-518d-5920-8e74-62f7ecc56e58,66-46857044-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
3baa6189-518d-5920-8e74-62f7ecc56e58,66-46857044-A0001,4755ccc5-c277-5a85-9549-c9aac71a5775,mudr-beata-dikaszova-lekar,MUDr. Beata Dikaszová (lekár),false
3baa6189-518d-5920-8e74-62f7ecc56e58,66-46857044-A0001,947ba13b-aafc-5f27-ae3f-61aa40d6e5a2,mudr-miroslava-babicova-lekar,MUDr. Miroslava Babicová (lekár),false
fd9a49ef-780b-5439-ad63-340d6dcabde1,66-50191471-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
a6e8b445-f47f-5b3d-89de-bd3a835e9aa8,66-51261791-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
a6e8b445-f47f-5b3d-89de-bd3a835e9aa8,66-51261791-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
a6e8b445-f47f-5b3d-89de-bd3a835e9aa8,66-51261791-A0001,5c96f59b-5fe2-56da-ab5a-a5c63b6cb9d7,mudr-janka-adamcakova-lekar,MUDr. Janka Adamčáková (lekár),false
6325161b-6e3c-5665-8c7a-718c6262901f,66-45295573-A0003,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
5d9143a0-debc-5fa4-b3d7-6a89313288a7,66-45295573-A0004,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
ae374d8a-4cd4-5815-b3cb-9f484f8e1197,66-44341181-A0004,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
55e248af-166d-5ace-b7a8-36e87cade0d1,66-44341181-A0003,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
2f5bbb9b-85e1-5078-bcdb-daa4c525b9ad,66-48165352-A0001,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
4279a4c7-6f5d-57c5-bd72-e7558190a131,51-45597669-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
4862dfbd-1287-569c-a097-dee4c4746377,66-50596187-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
4862dfbd-1287-569c-a097-dee4c4746377,66-50596187-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
4862dfbd-1287-569c-a097-dee4c4746377,66-50596187-A0001,775cf52b-49ad-544c-ae7a-aa7fa01d14e1,mddr-simona-varholakova-zubny-lekar,MDDr. Simona Varholáková (zubný lekár),false
de873bee-1450-53cd-9fe2-5068672999c0,66-47448164-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
de873bee-1450-53cd-9fe2-5068672999c0,66-47448164-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
de873bee-1450-53cd-9fe2-5068672999c0,66-47448164-A0002,4e9283ed-4670-5d76-97ba-099b8f658394,mddr-miroslava-kosikova-zubny-lekar,MDDr. Miroslava Košíková (zubný lekár),false
512c083e-e418-5a99-8ddf-3d8351f4f6b6,66-31908969-A0050,4ddf53fa-7320-5066-a117-93debbc93bff,kardiologia,kardiológia,true
512c083e-e418-5a99-8ddf-3d8351f4f6b6,66-31908969-A0050,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
512c083e-e418-5a99-8ddf-3d8351f4f6b6,66-31908969-A0050,452ada2a-23c7-5407-a26e-3dcef7a5e41c,mudr-jaroslav-podmanicky-lekar,MUDr. Jaroslav Podmanický (lekár),false
512c083e-e418-5a99-8ddf-3d8351f4f6b6,66-31908969-A0050,7eb51623-c82a-5c98-b1c4-f349f7a70c49,magdalena-slobodnikova-sestra,Magdaléna Slobodníková (sestra),false
5041de8f-ff84-5947-afd3-b9866fec40ae,66-31908969-A0049,0e96bc54-d0d8-55c1-b756-84edd85894c3,urologia,urológia,true
0327f9d9-a4e9-579a-bfb9-3903ee95ddcd,66-36627089-A0004,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
5ae3484e-f5b3-5e2c-a9d5-d66bcbec7ab5,66-31908969-A0047,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
d52b92e2-d73c-55b9-86eb-5afd3688fee8,66-31908969-A0046,d08ea85f-4b95-59ab-a5ef-f9dd11a1bbd8,klinicka-mikrobiologia,klinická mikrobiológia,true
d52b92e2-d73c-55b9-86eb-5afd3688fee8,66-31908969-A0046,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d52b92e2-d73c-55b9-86eb-5afd3688fee8,66-31908969-A0046,baa7782e-7cce-5421-baea-0f5d8b633fc8,mudr-zuzana-konyova,MUDr. Zuzana Kónyová,false
cf38b6b1-9998-52cf-a404-b71e806c71b9,66-31908969-A0042,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
cf38b6b1-9998-52cf-a404-b71e806c71b9,66-31908969-A0042,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
cf38b6b1-9998-52cf-a404-b71e806c71b9,66-31908969-A0042,4700fc0a-870e-50de-bdaa-b1c4de838d1b,mudr-miroslav-kosik,MUDr. Miroslav Košík,false
cdaab59a-519b-51c1-a824-b4e71335ade6,66-31908969-A0043,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
cdaab59a-519b-51c1-a824-b4e71335ade6,66-31908969-A0043,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
cdaab59a-519b-51c1-a824-b4e71335ade6,66-31908969-A0043,4700fc0a-870e-50de-bdaa-b1c4de838d1b,mudr-miroslav-kosik,MUDr. Miroslav Košík,false
9fbdb95a-bf2c-5064-9d47-f99ea4b6fc04,66-31908969-A0044,7593601d-68be-5e36-870f-00cefe21d1fb,klinicka-biochemia,klinická biochémia,true
9fbdb95a-bf2c-5064-9d47-f99ea4b6fc04,66-31908969-A0044,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
9fbdb95a-bf2c-5064-9d47-f99ea4b6fc04,66-31908969-A0044,9e9c4858-73f3-51ac-a4e5-7aa89dbfc84c,mudr-lubomir-konya,MUDr. Ľubomír Kónya,false
d83d381d-fe19-5fa0-b1b1-24b5699a1783,66-31908969-A0045,f7082d56-9be6-510d-babe-8c9a163a912b,patologicka-anatomia,patologická anatómia,true
d83d381d-fe19-5fa0-b1b1-24b5699a1783,66-31908969-A0045,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d83d381d-fe19-5fa0-b1b1-24b5699a1783,66-31908969-A0045,130351d9-99a2-58c6-b129-5fe1172638c6,mudr-jaroslav-jackuliak,MUDr. Jaroslav Jackuliak,false
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,96f5383b-d73f-5d8b-9a5e-c1f6fecc197b,mudr-daniela-stellerova-lekar,MUDr. Daniela Štellerová (lekár),false
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,06e5a442-8a61-55de-8861-61ee1d33c806,mudr-emilia-zlevska-lekar,MUDr. Emília Zlevská (lekár),false
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,ae39e9a4-86b0-5796-bef7-b4da40e83a82,mudr-monika-marcokova-lekar,MUDr. Monika Marčoková (lekár),false
4b1193f9-2d6b-51d8-b25b-6560799e6895,66-31908969-A0041,2c69c467-2e98-5714-9e7f-ff6bfc19cbf4,zuzana-petrikova-sestra,Zuzana Petríková (sestra),false
d3e77976-1be8-5abf-9180-577a91b44f3c,66-47473215-A0002,c6521d61-dc2e-5bd8-95ad-29132d0fe348,klinicka-psychologia,klinická psychológia,true
d3e77976-1be8-5abf-9180-577a91b44f3c,66-47473215-A0002,127c9296-d949-57fd-aa7c-febc99de0b52,dopravna-psychologia,dopravná psychológia,false
d3e77976-1be8-5abf-9180-577a91b44f3c,66-47473215-A0002,6bdc8a9a-a6cd-5976-ae67-e003f089e8fa,psychoterapia,psychoterapia,false
d3e77976-1be8-5abf-9180-577a91b44f3c,66-47473215-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d3e77976-1be8-5abf-9180-577a91b44f3c,66-47473215-A0002,4fa02ce1-16ec-5655-a5ee-82305b9b4211,mgr-frantisek-nociar-psycholog,Mgr.František Nociar (psychológ),false
3b6beb3b-4ce6-50dd-8479-7840afc9e843,66-32591594-A0002,689f09da-d1e6-5821-93f4-6f1bf9108688,reumatologia,reumatológia,true
520a45c8-00b4-5944-ba8d-0e79b4a626db,66-36647306-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
520a45c8-00b4-5944-ba8d-0e79b4a626db,66-36647306-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
520a45c8-00b4-5944-ba8d-0e79b4a626db,66-36647306-A0001,679d4dab-99f0-5ff2-b059-098126ed3c15,mudr-martina-becova-lekar,MUDr. Martina Becová (lekár),false
049fc062-af6b-529b-99d3-20b73488bed6,51-46453458-A0001,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
be366f4f-26d8-53a0-86c8-582f7d990449,51-46453458-A0003,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
f2d973fc-db0c-5070-b24b-bceb9a586988,66-36642711-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
7ac5d67b-f635-5eab-9b5c-bef90a208cd2,66-36642711-A0005,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
9b8772d5-08cf-55f9-936f-90a873cdc60a,66-36642711-A0006,d78cb074-8bdf-5e8a-a406-0a391dcda104,geriatria,geriatria,true
04506f8c-0168-5585-808b-4864fd8a26fc,66-36642711-A0002,d78cb074-8bdf-5e8a-a406-0a391dcda104,geriatria,geriatria,true
04506f8c-0168-5585-808b-4864fd8a26fc,66-36642711-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
04506f8c-0168-5585-808b-4864fd8a26fc,66-36642711-A0002,ba4313ad-e810-57d7-a663-d067b91ba3ad,dr-vladimir-hudec-lekar,Dr.Vladimír Hudec (lekár),false
04506f8c-0168-5585-808b-4864fd8a26fc,66-36642711-A0002,f8f78562-8418-5019-bf20-8ae6fdc80642,mgr-zuzana-rapcanova-sestra,Mgr.Zuzana Rapčanová (sestra),false
67a192db-3726-512b-ab89-97a86a0fddab,66-36647969-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
67a192db-3726-512b-ab89-97a86a0fddab,66-36647969-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
67a192db-3726-512b-ab89-97a86a0fddab,66-36647969-A0001,e624aa52-07ab-5213-bad7-fabd9798e61a,ruzinska-mariana-prakticka-sestra-asistent,Ružinská Mariana (praktická sestra – asistent),false
f393f930-67cb-59f0-8a96-4ba288737670,66-30224781-A0001,bdb3ad3d-9957-5b0a-8faf-9c2440432075,vseobecna-starostlivost-o-deti-a-dorast,všeobecná starostlivosť o deti a dorast,true
229bbbef-d973-55f7-a64a-0ad1be7b1cec,66-44885296-A0002,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
eb8ab3dc-05d2-5fce-9c49-c79c67a7aae0,66-36643131-A0004,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
068037d0-783d-56e5-a976-cf9e1676f51c,66-36643131-A0003,4c49d11c-fc53-5b02-9549-d7d6fe55d6be,diabetologia-poruchy-latkovej-premeny-a-vyzivy,"diabetológia, poruchy látkovej premeny a výživy",true
77e58e0c-effa-562a-805a-43cf48dcef75,66-36643131-A0002,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
020fcd2b-f00a-5387-90f4-3bbd5117fbdd,66-36643131-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
020fcd2b-f00a-5387-90f4-3bbd5117fbdd,66-36643131-A0001,7a6191b2-766d-500b-a155-930e39d5893f,ultrazvuk-v-gynekologii-a-porodnictve,ultrazvuk v gynekológii a pôrodníctve,false
00285dd4-c592-588a-9998-95c1e4f8f285,66-36040541-A0001,62f718ed-131a-5845-864a-956254641d37,diplomovany-fyzioterapeut,diplomovaný fyzioterapeut,true
0fe251c7-4115-58c1-8a12-427c603287fd,66-46215743-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
914b8edb-417c-5c21-b8b4-c7c60517286f,66-46215743-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
0d5c3f99-562d-566a-882e-0fcdc2037ef9,66-47448164-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
0d5c3f99-562d-566a-882e-0fcdc2037ef9,66-47448164-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
0d5c3f99-562d-566a-882e-0fcdc2037ef9,66-47448164-A0001,eacf6802-85a4-5de2-bc20-d8744e357208,mddr-miroslava-simanova-zubny-lekar,MDDr. Miroslava Simanová (zubný lekár),false
ad50cbff-07fc-5f25-a795-24cac29ce711,66-37817906-A0001,f2b9dc73-3eca-57c5-86e8-af24ce646173,klinicka-logopedia,klinická logopédia,true
43c6d447-f9a9-59cd-8cb0-7c20190a2f0d,66-36636801-A0002,ce28810c-d195-5bc0-ae2a-3c41906a045e,endokrinologia,endokrinológia,true
a9138179-0be0-5bfd-816a-4ca1f02a4468,66-36636801-A0003,4c49d11c-fc53-5b02-9549-d7d6fe55d6be,diabetologia-poruchy-latkovej-premeny-a-vyzivy,"diabetológia, poruchy látkovej premeny a výživy",true
fb461730-1aec-5ea1-8469-cd959e51721c,66-36636801-A0004,ce28810c-d195-5bc0-ae2a-3c41906a045e,endokrinologia,endokrinológia,true
