id,name,id_facility_type,description,website_url,deleted_at
d5aaccd2-b7a3-54ed-92a2-4ae917816df2,"Všeobecná ambulancia pre dospelých, Heľpa, (Merci n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 51-50191471-A0001 | Poskytovateľ: Merci n.o. | IČO: 50191471 | Odbornosť: všeobecné lekárstvo,,
fffebf8d-78bb-5a7d-90eb-501ecba7cba0,"Všeobecná ambulancia pre dospelých, Pohorelá, (Merci n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 51-50191471-A0002 | Poskytovateľ: Merci n.o. | IČO: 50191471 | Odbornosť: všeobecné lekárstvo,,
5c16dfd0-e42e-5533-8f93-e9c03719d81c,"Ambulancia zubného lekárstva, MDDr. Kristína Kováčiková, Čierny Balog, (KK-Dental s. r. o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-54195152-A0001 | Poskytovateľ: KK-Dental s. r. o. | IČO: 54195152 | Odbornosť: zubné lekárstvo,,
b9ea2b88-499d-5b96-bb6c-b989b8cc9287,"SVaLZ, rádiológia, MUDr.Košík Miroslav, Brezno, (Diagnostic net, s.r.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-54237025-A0001 | Poskytovateľ: Diagnostic net, s.r.o. | IČO: 54237025 | Odbornosť: rádiológia",,
015baa77-4b44-563a-828e-79ee8c9e9ec2,"Všeobecná ambulancia pre dospelých, Šumiac, (Medical Help s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-52293882-A0001 | Poskytovateľ: Medical Help s.r.o. | IČO: 52293882 | Odbornosť: všeobecné lekárstvo,,
2d9a26de-32e2-5066-9435-95df1f476055,"Všeobecná ambulancia pre dospelých, Závadka nad Hronom, (Medical Help s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-52293882-A0002 | Poskytovateľ: Medical Help s.r.o. | IČO: 52293882 | Odbornosť: všeobecné lekárstvo,,
735484bd-8991-58eb-8d1c-6d39375dac0c,"Všeobecná ambulancia pre dospelých, Heľpa, (Medical Help s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-52293882-A0003 | Poskytovateľ: Medical Help s.r.o. | IČO: 52293882 | Odbornosť: všeobecné lekárstvo,,
b8d4a127-671d-5602-8384-3a3629ecec7f,"U-zdrav všeobecná ambulancia pre dospelých (MUDr. Roman Gál), Podbrezová, (U-zdrav. s. r. o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-53508432-A0001 | Poskytovateľ: U-zdrav. s. r. o. | IČO: 53508432 | Odbornosť: všeobecné lekárstvo,,
1568eac6-a3ca-52ca-bcaf-ed64dd5fa7a7,"Ambulancia rýchlej zdravotnej pomoci, Bystrá, (Nemocnica s poliklinikou Brezno, n.o.)",4a07c96a-06fb-5920-9170-2aa180d4d40e,"Import e-VÚC | Identifikátor: 72-31908969-A0328 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla zdravotná pomoc",,
018a4ec2-68b2-55db-950b-2d9cff15af43,"Jednodňová zdravotná starostlivosť, cievna chirurgia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-31908969-A0052 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: cievna chirurgia",,
d2c0ca57-dc7a-543e-b1a3-06e60e8d8783,"Ambulancia rýchlej zdravotnej pomoci, Pohorelská Maša, (Nemocnica s poliklinikou Brezno, n.o.)",4a07c96a-06fb-5920-9170-2aa180d4d40e,"Import e-VÚC | Identifikátor: 72-31908969-A0216 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla zdravotná pomoc",,
5dd336be-8420-566a-8fee-3d2ab7d9cbd5,"Všeobecná ambulancia pre deti a dorast, MUDr. Erik Richter, Polomka, (AMBERIK s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,Import e-VÚC | Identifikátor: 66-36744859-A0002 | Poskytovateľ: AMBERIK s.r.o. | IČO: 36744859 | Odbornosť: pediatria,,
ec7153d5-92c1-5e9d-9d56-5a7295a9c8a5,"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Miroslav Šestina, Podbrezová, (Šestina, s. r. o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,"Import e-VÚC | Identifikátor: 51-36618284-A0005 | Poskytovateľ: Šestina, s. r. o. | IČO: 36618284 | Odbornosť: gynekológia a pôrodníctvo",,
7d677df1-e64f-51ae-8610-ec869f1f88ee,"Gynekologická ambulancia, MUDr. Miroslav Šestina, Podbrezová, (Šestina, s. r. o.)",c655b5c1-ba08-5ea6-85ba-b81bc9d4e5fd,"Import e-VÚC | Identifikátor: 51-36618284-A0006 | Poskytovateľ: Šestina, s. r. o. | IČO: 36618284 | Odbornosť: pediatrická gynekológia",,
79f1335c-f1ec-50d9-a0fa-a679fe30b10e,"Ambulancia rýchlej zdravotnej pomoci „S“, Brezno 2, (Nemocnica s poliklinikou Brezno, n.o.)",6001f394-bd37-5a86-a3b7-da78137411be,"Import e-VÚC | Identifikátor: 72-31908969-A0095 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla zdravotná pomoc „S“",,
6606e27e-770d-5159-b804-9a014c967d15,"Ambulancia rýchlej lekárskej pomoci, Brezno 1, (Nemocnica s poliklinikou Brezno, n.o.)",0e5fe93b-bb2c-5a99-b453-daae366ea9e8,"Import e-VÚC | Identifikátor: 72-31908969-A0042 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla lekárska pomoc",,
c3832db6-ffc2-52b5-a3a3-c46d82719e4d,"Všeobecná ambulancia pre dospelých, Heľpa, (MUDr. Peter Kukula)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-31929486-A0003 | Poskytovateľ: MUDr. Peter Kukula | IČO: 31929486 | Odbornosť: všeobecné lekárstvo,,
497a2db3-d71d-5a87-9705-82952fdeb4ea,"Psychiatrická ambulancia, MUDr. Pavel Chovanec, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",789d9980-65d3-5652-abb0-a0eb237added,"Import e-VÚC | Identifikátor: 66-31908969-A0051 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: psychiatria",,
fdc47ded-b945-5735-af12-0569b3de74f5,"Všeobecná ambulancia pre dospelých, Pohorelá, (Merci n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-50191471-A0002 | Poskytovateľ: Merci n.o. | IČO: 50191471 | Odbornosť: všeobecné lekárstvo,,
dba3532e-bce6-5b05-a7b1-eda87c3bfe32,"ADENT s.r.o., Brezno, (Adent s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-51647877-A0001 | Poskytovateľ: Adent s.r.o. | IČO: 51647877 | Odbornosť: zubné lekárstvo,,
3baa6189-518d-5920-8e74-62f7ecc56e58,"Všeobecná ambulancia pre dospelých, MUDr. Beata Dikaszová, Beňuš, (B-D Medic, s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 66-46857044-A0001 | Poskytovateľ: B-D Medic, s.r.o. | IČO: 46857044 | Odbornosť: všeobecné lekárstvo",,
fd9a49ef-780b-5439-ad63-340d6dcabde1,"Všeobecná ambulancia pre dospelých, Heľpa, (Merci n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-50191471-A0001 | Poskytovateľ: Merci n.o. | IČO: 50191471 | Odbornosť: všeobecné lekárstvo,,
a6e8b445-f47f-5b3d-89de-bd3a835e9aa8,"Všeobecná ambulancia pre dospelých, MUDr. Janka Adamčáková, Brezno, (MEDIJANE s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-51261791-A0001 | Poskytovateľ: MEDIJANE s.r.o. | IČO: 51261791 | Odbornosť: všeobecné lekárstvo,,
6325161b-6e3c-5665-8c7a-718c6262901f,"Ambulancia zubného lekárstva, Brezno, (DL smile, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-45295573-A0003 | Poskytovateľ: DL smile, s.r.o. | IČO: 45295573 | Odbornosť: zubné lekárstvo",,
5d9143a0-debc-5fa4-b3d7-6a89313288a7,"Ambulancia dentálnej hygieny, Brezno, (DL smile, s.r.o.)",41b131d1-1b51-523b-ab03-4a7fd391f09e,"Import e-VÚC | Identifikátor: 66-45295573-A0004 | Poskytovateľ: DL smile, s.r.o. | IČO: 45295573 | Odbornosť: dentálna hygiena",,
ae374d8a-4cd4-5815-b3cb-9f484f8e1197,"Krošláková, s. r. o., Brezno, (Krošláková, s.r.o.)",d1eb287c-f85c-5489-8183-70e1ab3066f2,"Import e-VÚC | Identifikátor: 66-44341181-A0004 | Poskytovateľ: Krošláková, s.r.o. | IČO: 44341181 | Odbornosť: čeľustná ortopédia",,
55e248af-166d-5ace-b7a8-36e87cade0d1,"Ambulancia zubného lekárstva, Brezno, (Krošláková, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-44341181-A0003 | Poskytovateľ: Krošláková, s.r.o. | IČO: 44341181 | Odbornosť: zubné lekárstvo",,
2f5bbb9b-85e1-5078-bcdb-daa4c525b9ad,"Všeobecná ambulancia pre deti a dorast, Podbrezová, (LMP-BB s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,Import e-VÚC | Identifikátor: 66-48165352-A0001 | Poskytovateľ: LMP-BB s.r.o. | IČO: 48165352 | Odbornosť: pediatria,,
4279a4c7-6f5d-57c5-bd72-e7558190a131,"Všeobecná ambulancia pre dospelých, Pohronská Polhora, (TATRAMEDIK s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 51-45597669-A0002 | Poskytovateľ: TATRAMEDIK s.r.o. | IČO: 45597669 | Odbornosť: všeobecné lekárstvo,,
4862dfbd-1287-569c-a097-dee4c4746377,"Ambulancia zubného lekárstva, MDDr. Simona Varholáková, Nemecká, (SIMIdent, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-50596187-A0001 | Poskytovateľ: SIMIdent, s.r.o. | IČO: 50596187 | Odbornosť: zubné lekárstvo",,
de873bee-1450-53cd-9fe2-5068672999c0,"Ambulancia zubného lekárstva, MDDr. Miroslava Košíková, Michalová, (PRODENTAL s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-47448164-A0002 | Poskytovateľ: PRODENTAL s.r.o. | IČO: 47448164 | Odbornosť: zubné lekárstvo,,
512c083e-e418-5a99-8ddf-3d8351f4f6b6,"Kardiologická ambulancia, MUDr. Jaroslav Podmanický, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",f43e8458-6fe4-5172-98ca-3f67ce6c73d7,"Import e-VÚC | Identifikátor: 66-31908969-A0050 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: kardiológia",,
5041de8f-ff84-5947-afd3-b9866fec40ae,"Jednodňová zdravotná starostlivosť, urológia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-31908969-A0049 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: urológia",,
0327f9d9-a4e9-579a-bfb9-3903ee95ddcd,"Ambulancia čeľustnej ortopédie, Brezno, (29 Dent s. r. o.)",d1eb287c-f85c-5489-8183-70e1ab3066f2,Import e-VÚC | Identifikátor: 66-36627089-A0004 | Poskytovateľ: 29 Dent s. r. o. | IČO: 36627089 | Odbornosť: čeľustná ortopédia,,
5ae3484e-f5b3-5e2c-a9d5-d66bcbec7ab5,"Detská ambulancia - expekt. lôžko, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",4b31c4ad-0209-5727-8e08-16bde69bfa8a,"Import e-VÚC | Identifikátor: 66-31908969-A0047 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: pediatria",,
d52b92e2-d73c-55b9-86eb-5afd3688fee8,"SVaLZ, klinická mikrobiológia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-31908969-A0046 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: klinická mikrobiológia",,
cf38b6b1-9998-52cf-a404-b71e806c71b9,"SVaLZ, rádiológia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-31908969-A0042 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rádiológia",,
cdaab59a-519b-51c1-a824-b4e71335ade6,"SVaLZ, rádiológia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-31908969-A0043 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rádiológia",,
9fbdb95a-bf2c-5064-9d47-f99ea4b6fc04,"SVaLZ, klinická biochémia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-31908969-A0044 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: klinická biochémia",,
d83d381d-fe19-5fa0-b1b1-24b5699a1783,"SVaLZ, patologická anatómia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-31908969-A0045 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: patologická anatómia",,
4b1193f9-2d6b-51d8-b25b-6560799e6895,"Ambulancia vnútorného lekárstva, MUDr. Daniela Štellerová, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",6559c87b-2725-5f39-b5fc-3295eb15db10,"Import e-VÚC | Identifikátor: 66-31908969-A0041 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: vnútorné lekárstvo",,
d3e77976-1be8-5abf-9180-577a91b44f3c,"Ambulancia klinickej psychológie, Mgr.František Nociar, Brezno, (KLIP s.r.o.)",8257b8bd-f37e-5ee4-a3c5-6d86537eac9e,Import e-VÚC | Identifikátor: 66-47473215-A0002 | Poskytovateľ: KLIP s.r.o. | IČO: 47473215 | Odbornosť: klinická psychológia,,
3b6beb3b-4ce6-50dd-8479-7840afc9e843,"Reumatologická ambulancia, Brezno, (MUDr. Ľuboslava Kováčiková)",fd93d484-606c-5fa8-b576-a6183074ee2a,Import e-VÚC | Identifikátor: 66-32591594-A0002 | Poskytovateľ: MUDr. Ľuboslava Kováčiková | IČO: 32591594 | Odbornosť: reumatológia,,
520a45c8-00b4-5944-ba8d-0e79b4a626db,"GYNASA, spol. s r.o., Brezno, (GYNASA, spol. s r. o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,"Import e-VÚC | Identifikátor: 66-36647306-A0001 | Poskytovateľ: GYNASA, spol. s r. o. | IČO: 36647306 | Odbornosť: gynekológia a pôrodníctvo",,
049fc062-af6b-529b-99d3-20b73488bed6,"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Podbrezová, (ŽP Rehabilitácia s.r.o.)",c866e4ef-b8de-507f-b315-e4cc004233e8,"Import e-VÚC | Identifikátor: 51-46453458-A0001 | Poskytovateľ: ŽP Rehabilitácia s.r.o. | IČO: 46453458 | Odbornosť: fyziatria, balneológia a liečebná rehabilitácia",,
be366f4f-26d8-53a0-86c8-582f7d990449,"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Podbrezová, (ŽP Rehabilitácia s.r.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 51-46453458-A0003 | Poskytovateľ: ŽP Rehabilitácia s.r.o. | IČO: 46453458 | Odbornosť: fyziatria, balneológia a liečebná rehabilitácia",,
f2d973fc-db0c-5070-b24b-bceb9a586988,"Všeobecná ambulancia pre dospelých, Brezno, (ÍSIS s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-36642711-A0001 | Poskytovateľ: ÍSIS s.r.o. | IČO: 36642711 | Odbornosť: všeobecné lekárstvo,,
7ac5d67b-f635-5eab-9b5c-bef90a208cd2,"Všeobecná ambulancia pre dospelých, Čierny Balog, (ÍSIS s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-36642711-A0005 | Poskytovateľ: ÍSIS s.r.o. | IČO: 36642711 | Odbornosť: všeobecné lekárstvo,,
9b8772d5-08cf-55f9-936f-90a873cdc60a,"Geriatrická ambulancia, Čierny Balog, (ÍSIS s.r.o.)",592c9cc7-15c1-5dcc-801e-2efa4fb781b9,Import e-VÚC | Identifikátor: 66-36642711-A0006 | Poskytovateľ: ÍSIS s.r.o. | IČO: 36642711 | Odbornosť: geriatria,,
04506f8c-0168-5585-808b-4864fd8a26fc,"Geriatrická ambulancia, Dr.Vladimír Hudec, Brezno, (ÍSIS s.r.o.)",592c9cc7-15c1-5dcc-801e-2efa4fb781b9,Import e-VÚC | Identifikátor: 66-36642711-A0002 | Poskytovateľ: ÍSIS s.r.o. | IČO: 36642711 | Odbornosť: geriatria,,
67a192db-3726-512b-ab89-97a86a0fddab,"Všeobecná ambulancia pre dospelých, Ružinská Mariana, Polomka, (TAMAMED spol. s r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-36647969-A0001 | Poskytovateľ: TAMAMED spol. s r.o. | IČO: 36647969 | Odbornosť: všeobecné lekárstvo,,
f393f930-67cb-59f0-8a96-4ba288737670,"Stacionár, všeobecná starostlivosť o deti a dorast, Brezno, (S V E J A N v.o.s.)",41c5bf1a-68a3-525a-aedf-f09bdeaf94f0,Import e-VÚC | Identifikátor: 66-30224781-A0001 | Poskytovateľ: S V E J A N v.o.s. | IČO: 30224781 | Odbornosť: všeobecná starostlivosť o deti a dorast,,
229bbbef-d973-55f7-a64a-0ad1be7b1cec,"SVaLZ, rádiológia, Brezno, (SCHNEIDER RTG - BB, spol. s.r.o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-44885296-A0002 | Poskytovateľ: SCHNEIDER RTG - BB, spol. s.r.o. | IČO: 44885296 | Odbornosť: rádiológia",,
eb8ab3dc-05d2-5fce-9c49-c79c67a7aae0,"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Brezno, (SABA-GYN s. r. o.)",59ecdc54-fe75-52af-8703-3ee09a448675,Import e-VÚC | Identifikátor: 66-36643131-A0004 | Poskytovateľ: SABA-GYN s. r. o. | IČO: 36643131 | Odbornosť: gynekológia a pôrodníctvo,,
068037d0-783d-56e5-a976-cf9e1676f51c,"Ambulancia diabetológie a porúch látkovej premeny a výživy, Brezno, (SABA-GYN s. r. o.)",6de18f56-30ce-572c-b53e-961d842b0597,"Import e-VÚC | Identifikátor: 66-36643131-A0003 | Poskytovateľ: SABA-GYN s. r. o. | IČO: 36643131 | Odbornosť: diabetológia, poruchy látkovej premeny a výživy",,
77e58e0c-effa-562a-805a-43cf48dcef75,"Ambulancia vnútorného lekárstva, Brezno, (SABA-GYN s. r. o.)",6559c87b-2725-5f39-b5fc-3295eb15db10,Import e-VÚC | Identifikátor: 66-36643131-A0002 | Poskytovateľ: SABA-GYN s. r. o. | IČO: 36643131 | Odbornosť: vnútorné lekárstvo,,
020fcd2b-f00a-5387-90f4-3bbd5117fbdd,"Primárna gynekologicko-pôrodnícka ambulancia, Brezno, (SABA-GYN s. r. o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,Import e-VÚC | Identifikátor: 66-36643131-A0001 | Poskytovateľ: SABA-GYN s. r. o. | IČO: 36643131 | Odbornosť: gynekológia a pôrodníctvo,,
00285dd4-c592-588a-9998-95c1e4f8f285,"SVaLZ, diplomovaný fyzioterapeut, Heľpa, (Rehabilitácia Fiľová, v.o.s.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-36040541-A0001 | Poskytovateľ: Rehabilitácia Fiľová, v.o.s. | IČO: 36040541 | Odbornosť: diplomovaný fyzioterapeut",,
0fe251c7-4115-58c1-8a12-427c603287fd,"Všeobecná ambulancia pre dospelých, Podbrezová, (Psotka Med s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-46215743-A0002 | Poskytovateľ: Psotka Med s.r.o. | IČO: 46215743 | Odbornosť: všeobecné lekárstvo,,
914b8edb-417c-5c21-b8b4-c7c60517286f,"Všeobecná ambulancia pre dospelých, Brezno, (Psotka Med s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-46215743-A0001 | Poskytovateľ: Psotka Med s.r.o. | IČO: 46215743 | Odbornosť: všeobecné lekárstvo,,
0d5c3f99-562d-566a-882e-0fcdc2037ef9,"Ambulancia zubného lekárstva, MDDr. Miroslava Simanová, Brezno, (PRODENTAL s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-47448164-A0001 | Poskytovateľ: PRODENTAL s.r.o. | IČO: 47448164 | Odbornosť: zubné lekárstvo,,
ad50cbff-07fc-5f25-a795-24cac29ce711,"Ambulancia klinickej logopédie, Brezno, (PaedDr. Tatiana Dunajská)",85221dfc-2848-550d-b493-7d89b8903a30,Import e-VÚC | Identifikátor: 66-37817906-A0001 | Poskytovateľ: PaedDr. Tatiana Dunajská | IČO: 37817906 | Odbornosť: klinická logopédia,,
43c6d447-f9a9-59cd-8cb0-7c20190a2f0d,"Endokrinologická ambulancia, Brezno, (Optimed, s.r.o.)",6f558a0c-c653-58bc-8b95-edf0a415c384,"Import e-VÚC | Identifikátor: 66-36636801-A0002 | Poskytovateľ: Optimed, s.r.o. | IČO: 36636801 | Odbornosť: endokrinológia",,
a9138179-0be0-5bfd-816a-4ca1f02a4468,"Stacionár, diabetológia, poruchy látkovej premeny a výživy, Brezno, (Optimed, s.r.o.)",41c5bf1a-68a3-525a-aedf-f09bdeaf94f0,"Import e-VÚC | Identifikátor: 66-36636801-A0003 | Poskytovateľ: Optimed, s.r.o. | IČO: 36636801 | Odbornosť: diabetológia, poruchy látkovej premeny a výživy",,
fb461730-1aec-5ea1-8469-cd959e51721c,"Stacionár, endokrinológia, Brezno, (Optimed, s.r.o.)",41c5bf1a-68a3-525a-aedf-f09bdeaf94f0,"Import e-VÚC | Identifikátor: 66-36636801-A0004 | Poskytovateľ: Optimed, s.r.o. | IČO: 36636801 | Odbornosť: endokrinológia",,
c32c8928-09c7-5f26-b8cd-2984ed4c3f5d,"Ambulancia zubného lekárstva, Brezno, (ONDIKOVÁ DENT s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-48243744-A0001 | Poskytovateľ: ONDIKOVÁ DENT s.r.o. | IČO: 48243744 | Odbornosť: zubné lekárstvo,,
d75a50c8-68c6-5720-9b0d-a108632053ea,"Ambulancia diabetológie a porúch látkovej premeny a výživy, Brezno, (Optimed, s.r.o.)",6de18f56-30ce-572c-b53e-961d842b0597,"Import e-VÚC | Identifikátor: 66-36636801-A0001 | Poskytovateľ: Optimed, s.r.o. | IČO: 36636801 | Odbornosť: diabetológia, poruchy látkovej premeny a výživy",,
2ceda739-f728-57cb-8a34-525b01050eb0,"Oftalmologická ambulancia, Brezno, (OKU-MED, s.r.o.)",66be0aa3-4451-5e90-95af-807dfaf583f7,"Import e-VÚC | Identifikátor: 66-43856691-A0001 | Poskytovateľ: OKU-MED, s.r.o. | IČO: 43856691 | Odbornosť: oftalmológia",,
218c5280-6961-5291-adb0-d93e560672ee,"OFTAL s.r.o., Brezno, (OFTAL s. r. o.)",66be0aa3-4451-5e90-95af-807dfaf583f7,Import e-VÚC | Identifikátor: 51-36626406-A0006 | Poskytovateľ: OFTAL s. r. o. | IČO: 36626406 | Odbornosť: oftalmológia,,
3a218713-d6e6-5e4e-ab4a-b6366da78d9f,"Všeobecná ambulancia pre dospelých, MUDr. Ján Pančík, Brezno, (NOVAPHARM, s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 51-35768568-A0071 | Poskytovateľ: NOVAPHARM, s.r.o. | IČO: 35768568 | Odbornosť: všeobecné lekárstvo",,
8ffca32c-5bf7-5e87-8086-e73dc1822756,"Jednodňová zdravotná starostlivosť, úrazová chirurgia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-31908969-A0037 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: úrazová chirurgia",,
403a2d97-aa3b-51d9-ab20-1e4366166557,"Pediatrická ambulancia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",4b31c4ad-0209-5727-8e08-16bde69bfa8a,"Import e-VÚC | Identifikátor: 66-31908969-A0002 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: pediatria",,
7b6b6704-ddff-5b85-85c7-2613df0f67b8,"Všeobecná ambulancia pre dospelých, MUDr. Daniela Simanová, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 66-31908969-A0003 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: všeobecné lekárstvo",,
a21a7514-27bd-534f-bcbd-830bc8031b65,"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-31908969-A0040 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: gynekológia a pôrodníctvo",,
aa023479-88af-5543-8192-a1cb60aaa503,"Jednodňová zdravotná starostlivosť, chirurgia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-31908969-A0039 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: chirurgia",,
